customer_id,order_id,product_id,product_name,category,brand,warehouse_id,city,state,region,supplier_id,selling_price,procurement_cost,discount_percent,promotion,promotion_name,promotion_type,holiday_flag,holiday_name,festival_flag,festival_name,weekend,month,day_of_week,units_sold,inventory_level,reorder_point,safety_stock,supplier_lead_time_days,lead_time_variability,stockout_flag,inventory_turnover,delivery_time_days,return_quantity,shipping_cost,profit_margin,demand_trend,weather,payment_method,delivery_status,year,quarter,week,day,day_of_year,is_weekend,is_month_start,is_month_end,is_quarter_start,is_quarter_end,season,lag_1,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_min_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_min_14,rolling_max_14,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,ema_7,ema_14,ema_30,expanding_mean,difference_1,difference_7,growth_rate,month_sin,month_cos,weekday_sin,weekday_cos
442,442,72,43,4,8,0,3,7,2,29,36309.0,28296.53,0,0,4,4,0,3,0,0,0,8,2,70,97,62,33,8,1,0,0.72,6,2,150.19,22.07,0,5,0,2,2024,3,35,28,241,0,0,0,0,0,2,86.0,37.0,28.0,0.0,57.142857142857146,19.953517412798607,30.0,86.0,59.07142857142857,21.688225397185466,30.0,89.0,57.333333333333336,21.82094970788041,16.0,89.0,61.04702899604726,59.53072543234124,62.74475889332964,57.333333333333336,-16.0,33.0,-0.18604651162790697,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
2201,2201,72,43,4,8,0,3,7,2,45,682.2,859.06,40,1,6,4,0,3,0,0,1,10,5,55,90,72,42,2,2,0,0.61,3,2,326.13,-25.92,2,2,3,0,2024,4,40,5,279,1,0,0,0,0,3,70.0,51.0,35.0,0.0,57.714285714285715,19.805001773241408,30.0,86.0,60.5,20.612729450138694,30.0,89.0,57.25,21.417585367238832,16.0,89.0,59.535271747035445,58.92662870802908,62.24509702924386,57.25,-15.0,4.0,-0.2142857142857143,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
3345,3345,72,43,4,8,3,2,6,2,24,30333.0,22618.25,25,1,6,4,0,3,0,0,0,12,1,62,156,74,47,4,1,0,0.4,3,0,268.77,25.43,2,2,2,2,2024,4,51,17,352,0,0,0,0,0,0,55.0,42.0,89.0,0.0,60.57142857142857,18.563917895181707,30.0,86.0,58.57142857142857,18.935982376719416,30.0,89.0,57.41379310344828,21.050139533604913,16.0,89.0,60.151453810276585,59.33641154695854,62.22928431767974,57.41379310344828,7.0,20.0,0.1272727272727272,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
2750,2750,72,43,4,8,2,7,5,3,32,36230.4,35828.91,20,1,1,2,0,3,0,0,1,1,5,92,151,56,22,10,0,0,0.61,6,1,176.34,1.11,2,1,0,2,2025,1,2,11,11,1,0,0,0,0,0,62.0,74.0,80.0,0.0,63.142857142857146,21.71350249214047,30.0,92.0,59.42857142857143,20.2093439383267,30.0,92.0,58.56666666666667,21.62642593797169,16.0,92.0,68.11359035770744,63.691556674030736,64.14997565202299,58.56666666666667,30.0,18.0,0.4838709677419355,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
1431,1431,72,43,4,8,0,3,7,2,42,24106.0,15695.8,15,1,2,1,0,3,0,0,0,1,3,25,87,75,32,5,0,0,0.29,3,3,313.74,34.89,2,2,5,2,2025,1,5,30,30,0,0,0,0,0,0,92.0,47.0,39.0,86.0,60.0,25.67099530598687,25.0,92.0,58.42857142857143,21.596703045084965,25.0,92.0,56.53333333333333,21.824904049768676,16.0,92.0,57.33519276828058,58.53268245082664,61.624170771247314,57.483870967741936,-67.0,-22.0,-0.7282608695652174,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
3937,3937,72,43,4,8,1,1,3,2,31,37392.35,34672.24,15,1,3,0,0,3,0,0,0,3,1,50,51,51,37,3,0,0,0.9600000000000001,6,3,91.24,7.27,2,5,2,3,2025,1,11,11,70,0,0,0,0,0,1,25.0,30.0,89.0,16.0,62.857142857142854,22.71877763311347,25.0,92.0,55.642857142857146,19.78969095594643,25.0,92.0,57.666666666666664,20.48941414374806,21.0,92.0,55.50139457621043,57.394991457383085,60.87422426987652,57.25,25.0,20.0,1.0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336
3266,3266,72,43,4,8,9,9,0,2,18,33966.0,28650.14,15,1,1,2,0,3,0,0,0,3,3,33,178,71,23,12,0,0,0.19,5,3,124.59,15.65,1,0,1,4,2025,1,11,13,72,0,0,0,0,0,1,50.0,86.0,58.0,21.0,55.285714285714285,22.551528297909844,25.0,92.0,53.857142857142854,20.669029759734514,25.0,92.0,58.06666666666667,19.85626511627542,25.0,92.0,49.87604593215782,54.14232592973201,59.075887220207065,56.515151515151516,-17.0,-53.0,-0.33999999999999997,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419
2996,2996,72,43,4,8,6,0,2,3,22,41380.0,29721.46,0,0,4,4,0,3,0,0,1,3,6,55,193,63,28,6,0,0,0.28,2,1,163.05,28.17,0,4,4,2,2025,1,12,23,82,1,0,0,0,0,1,33.0,70.0,37.0,52.0,53.142857142857146,21.61348785233094,25.0,92.0,55.142857142857146,20.091548712588818,25.0,92.0,58.166666666666664,19.83219836412552,25.0,92.0,51.15703444911837,54.25668247243441,58.812926754387256,56.470588235294116,22.0,-15.0,0.6666666666666667,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
1329,1329,72,43,4,8,8,6,8,1,4,1111.0,887.93,0,0,4,4,0,3,0,0,1,4,5,47,94,73,32,6,2,0,0.5,1,3,209.37,20.08,1,2,3,0,2025,2,17,26,116,1,0,0,0,0,1,55.0,55.0,51.0,70.0,52.0,21.710212650578377,25.0,92.0,54.857142857142854,20.183226634080018,25.0,92.0,57.4,19.803517625533793,25.0,92.0,50.117775836838774,53.28912480944316,58.05080244765259,56.2,-8.0,-8.0,-0.1454545454545455,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
2289,2289,72,43,4,8,5,5,9,0,38,26338.95,23528.09,15,1,3,0,0,3,0,0,0,4,1,89,176,34,42,5,0,0,0.51,7,3,156.29,10.67,1,4,1,1,2025,2,18,29,119,0,0,0,0,0,1,47.0,62.0,42.0,60.0,55.857142857142854,25.79682520148924,25.0,92.0,58.214285714285715,21.729733516113775,25.0,92.0,58.36666666666667,20.625533779230075,25.0,92.0,59.83833187762908,58.05057483485074,60.047524870384684,57.111111111111114,42.0,27.0,0.8936170212765957,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336
3640,3640,72,43,4,8,0,3,7,2,47,22203.0,16689.17,10,1,2,1,0,3,0,0,0,5,2,95,284,51,41,3,2,0,0.33,1,2,78.99,24.83,1,4,3,2,2025,2,19,7,127,0,0,0,0,0,1,89.0,92.0,74.0,44.0,56.285714285714285,26.512351119898096,25.0,95.0,59.714285714285715,23.551673373272617,25.0,95.0,60.06666666666667,21.484450404778855,25.0,95.0,68.62874890822181,62.977164856870644,62.302523265843746,58.13513513513514,6.0,3.0,0.0674157303370786,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434
2299,2299,72,43,4,8,5,5,9,0,39,25220.0,18660.66,20,1,0,4,0,3,0,0,0,6,4,24,64,44,43,7,0,0,0.38,2,3,183.25,26.01,1,0,2,1,2025,2,24,13,164,0,0,0,0,0,2,95.0,25.0,47.0,85.0,56.142857142857146,26.710975094073042,24.0,95.0,58.07142857142857,25.24789187152154,24.0,95.0,58.03333333333333,21.925395971469868,24.0,95.0,57.47156168116636,57.78020954262123,59.83139273256351,57.23684210526316,-71.0,-1.0,-0.7473684210526316,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
3954,3954,72,43,4,8,3,2,6,2,3,36485.4,33342.23,15,1,2,1,0,3,0,0,1,7,6,52,107,46,31,12,2,0,0.49,5,0,62.22,8.61,2,4,0,3,2025,3,29,20,201,1,0,0,0,0,2,24.0,50.0,30.0,75.0,56.42857142857143,26.644931618459463,24.0,95.0,59.642857142857146,24.021167405363194,24.0,95.0,57.266666666666666,21.712753813390865,24.0,95.0,56.10367126087477,57.0095149369384,59.32614158852715,57.1025641025641,28.0,2.0,1.1666666666666665,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
225,225,72,43,4,8,7,4,4,2,31,9059.25,8996.33,25,1,1,2,0,3,0,0,0,9,0,23,198,76,48,4,2,0,0.12,1,3,176.61,0.69,1,4,5,2,2025,3,38,15,258,0,0,0,0,0,3,52.0,33.0,86.0,61.0,55.0,28.325489110222495,23.0,95.0,55.142857142857146,24.59786464421139,23.0,95.0,56.0,22.57859834994803,23.0,95.0,47.82775344565608,52.47491294534662,56.98251955055766,56.25,-29.0,-10.0,-0.5576923076923077,-1.0,-1.8369701987210297e-16,0.0,1.0
3533,3533,72,43,4,8,0,3,7,2,13,39528.0,23487.41,0,0,4,4,0,3,0,0,0,10,2,14,59,35,50,4,2,0,0.24,3,0,153.26,40.58,2,5,4,2,2025,4,41,8,281,0,0,0,0,0,3,23.0,55.0,70.0,64.0,49.142857142857146,32.28739987171761,14.0,95.0,51.142857142857146,26.477442192457804,14.0,95.0,54.333333333333336,23.781089753942258,14.0,95.0,39.37081508424206,47.344924552633735,54.20945377310233,55.21951219512195,-9.0,-41.0,-0.3913043478260869,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434
3516,3516,72,43,4,8,0,3,7,2,15,42012.9,33855.3,10,1,6,4,0,3,0,0,0,11,3,82,242,61,36,10,1,0,0.34,1,1,342.89,19.42,0,0,1,4,2025,4,45,6,310,0,0,0,0,0,3,14.0,47.0,55.0,59.0,54.142857142857146,34.53224855806801,14.0,95.0,53.07142857142857,27.73352396736396,14.0,95.0,55.1,24.301766645019153,14.0,95.0,50.02811131318155,51.96560127894924,56.002392239353796,55.857142857142854,68.0,35.0,4.857142857142857,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419
4845,4845,72,43,4,8,6,0,2,3,39,38290.8,30639.6,15,1,2,1,0,3,0,0,0,12,0,83,157,43,27,5,0,0,0.53,6,2,294.19,19.98,1,4,0,1,2025,4,51,15,349,0,0,0,0,0,0,82.0,89.0,62.0,28.0,53.285714285714285,33.58429338105481,14.0,95.0,54.57142857142857,28.800946260400977,14.0,95.0,56.93333333333333,24.261411582058102,14.0,95.0,58.27108348488616,56.10352110842267,57.74417338520194,56.48837209302326,1.0,-6.0,0.012195121951219523,-2.4492935982947064e-16,1.0,0.0,1.0
2158,2158,72,43,4,8,9,9,0,2,14,25476.8,22297.93,20,1,5,3,0,3,0,0,1,12,6,35,228,43,40,2,2,0,0.15,5,0,288.87,12.48,2,1,0,4,2025,4,51,21,355,1,0,0,0,0,0,83.0,95.0,92.0,35.0,44.714285714285715,28.423665525487067,14.0,83.0,50.5,27.080364728824343,14.0,95.0,56.93333333333333,24.261411582058102,14.0,95.0,52.45331261366462,53.28971829396631,56.276807360350205,56.0,-48.0,-60.0,-0.5783132530120482,-2.4492935982947064e-16,1.0,-0.7818314824680299,0.6234898018587334
3199,3199,73,72,4,13,4,8,1,1,42,12513.6,14843.57,40,1,3,0,0,3,0,0,1,1,5,84,143,36,29,11,1,0,0.59,4,3,94.97,-18.62,0,4,3,3,2023,1,1,7,7,1,0,0,0,0,0,0.0,0.0,0.0,0.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,84.0,84.0,84.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
263,263,73,72,4,13,8,6,8,1,9,7129.8,5099.85,10,1,1,2,0,3,1,3,1,1,6,74,250,50,33,7,1,0,0.3,4,2,121.0,28.47,0,2,0,2,2023,1,2,15,15,1,0,0,0,0,0,84.0,0.0,0.0,0.0,79.0,7.0710678118654755,74.0,84.0,79.0,7.0710678118654755,74.0,84.0,79.0,7.0710678118654755,74.0,84.0,81.5,82.66666666666666,83.35483870967744,79.0,-10.0,0.0,-0.11904761904761907,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334
349,349,73,72,4,13,7,4,4,2,36,28860.6,32488.96,40,1,0,4,0,3,0,0,0,1,0,72,211,66,31,2,1,0,0.34,4,2,75.08,-12.57,2,3,4,2,2023,1,3,16,16,0,0,0,0,0,0,74.0,0.0,0.0,0.0,76.66666666666667,6.429100507328638,72.0,84.0,76.66666666666667,6.429100507328638,72.0,84.0,76.66666666666667,6.429100507328638,72.0,84.0,79.125,81.24444444444444,82.62226847034341,76.66666666666667,-2.0,0.0,-0.027027027027026973,0.49999999999999994,0.8660254037844387,0.0,1.0
2336,2336,73,72,4,13,4,8,1,1,47,7757.4,6878.28,30,1,5,3,0,3,0,0,0,1,0,43,123,66,34,11,0,0,0.35,7,0,265.9,11.33,1,0,1,1,2023,1,5,30,30,0,0,0,0,0,0,72.0,0.0,0.0,0.0,68.25,17.632829230349472,43.0,84.0,68.25,17.632829230349472,43.0,84.0,68.25,17.632829230349472,43.0,84.0,70.09375,76.14518518518518,80.06599308515997,68.25,-29.0,0.0,-0.4027777777777778,0.49999999999999994,0.8660254037844387,0.0,1.0
3691,3691,73,72,4,13,4,8,1,1,21,7140.0,5504.99,0,0,4,4,0,3,0,0,0,2,3,77,180,51,28,7,1,0,0.43,6,2,70.24,22.9,2,4,3,4,2023,1,8,23,54,0,0,0,0,0,0,43.0,0.0,0.0,0.0,70.0,15.763882770434448,43.0,84.0,70.0,15.763882770434448,43.0,84.0,70.0,15.763882770434448,43.0,84.0,71.8203125,76.25916049382717,79.86818707966579,70.0,34.0,0.0,0.7906976744186047,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
1085,1085,73,72,4,13,7,4,4,2,27,16335.2,16155.3,20,1,2,1,0,3,0,0,0,3,2,44,244,62,45,11,1,0,0.18,2,1,305.68,1.1,2,4,3,3,2023,1,9,1,60,0,1,0,0,0,1,77.0,0.0,0.0,0.0,65.66666666666667,17.648418248292586,43.0,84.0,65.66666666666667,17.648418248292586,43.0,84.0,65.66666666666667,17.648418248292586,43.0,84.0,64.865234375,71.9579390946502,77.55411049388091,65.66666666666667,-33.0,0.0,-0.4285714285714286,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
258,258,73,72,4,13,2,7,5,3,46,3091.2,3016.28,20,1,0,4,0,3,0,0,0,3,2,86,189,68,38,12,1,0,0.46,6,2,333.65,2.42,1,2,0,3,2023,1,12,22,81,0,0,0,0,0,1,44.0,0.0,0.0,0.0,68.57142857142857,17.849903294389236,43.0,86.0,68.57142857142857,17.849903294389236,43.0,86.0,68.57142857142857,17.849903294389236,43.0,86.0,70.14892578125,73.83021388203018,78.09900659104989,68.57142857142857,42.0,0.0,0.9545454545454546,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
623,623,73,72,4,13,6,0,2,3,2,33678.0,28264.64,25,1,2,1,0,3,0,0,1,6,5,68,118,42,21,9,2,0,0.58,3,3,76.97,16.07,2,0,0,2,2023,2,22,3,154,1,0,0,0,0,2,86.0,84.0,0.0,0.0,66.28571428571429,16.51982935458965,43.0,86.0,68.5,16.52703413026237,43.0,86.0,68.5,16.52703413026237,43.0,86.0,69.6116943359375,73.05285203109283,77.4474577787241,68.5,-18.0,-16.0,-0.2093023255813954,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
1191,1191,73,72,4,13,9,9,0,2,20,14513.0,8929.46,0,0,4,4,0,3,0,0,1,6,6,59,200,49,26,6,0,0,0.29,4,3,108.6,38.47,1,0,0,1,2023,2,23,11,162,1,0,0,0,0,2,68.0,74.0,0.0,0.0,64.14285714285714,16.32409845829749,43.0,86.0,67.44444444444444,15.780613986083615,43.0,86.0,67.44444444444444,15.780613986083615,43.0,86.0,66.95877075195312,71.17913842694712,76.25729921235481,67.44444444444444,-9.0,-15.0,-0.13235294117647056,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
4642,4642,73,72,4,13,4,8,1,1,39,7081.2,5262.33,10,1,3,0,0,3,0,0,0,6,0,51,181,56,22,10,0,0,0.28,1,2,133.34,25.69,1,3,1,2,2023,2,26,26,177,0,0,0,0,0,2,59.0,72.0,0.0,0.0,61.142857142857146,16.567322972532118,43.0,86.0,65.8,15.760710643876436,43.0,86.0,65.8,15.760710643876436,43.0,86.0,62.969078063964844,68.4885866366875,74.62779603736419,65.8,-8.0,-21.0,-0.13559322033898302,1.2246467991473532e-16,-1.0,0.0,1.0
1991,1991,73,72,4,13,6,0,2,3,9,36085.0,28569.28,0,0,4,4,0,3,0,0,0,8,2,50,57,52,25,3,1,0,0.88,7,0,301.19,20.83,2,5,0,2,2023,3,32,9,221,0,0,0,0,0,2,51.0,43.0,0.0,0.0,62.142857142857146,15.464244473716041,44.0,86.0,64.36363636363636,15.692499656031394,43.0,86.0,64.36363636363636,15.692499656031394,43.0,86.0,59.72680854797363,66.02344175179584,73.03890597043747,64.36363636363636,-1.0,7.0,-0.019607843137254943,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
1930,1930,73,72,4,13,6,0,2,3,34,1414.4,1201.97,20,1,0,4,0,3,0,0,0,8,2,41,240,78,27,8,2,0,0.17,5,1,209.82,15.02,2,0,3,1,2023,3,34,23,235,0,0,0,0,0,2,50.0,77.0,0.0,0.0,57.0,15.684387141358117,41.0,86.0,62.416666666666664,16.412070576440396,41.0,86.0,62.416666666666664,16.412070576440396,41.0,86.0,55.045106410980225,62.6869828515564,70.97187977879634,62.416666666666664,-9.0,-36.0,-0.18000000000000005,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434
1921,1921,73,72,4,13,1,1,3,2,25,31155.6,24881.09,30,1,1,2,0,3,0,0,0,8,0,39,56,72,26,5,2,0,0.7,5,1,69.17,20.14,1,0,3,0,2023,3,35,28,240,0,0,0,0,0,2,41.0,44.0,0.0,0.0,56.285714285714285,16.469307673308403,39.0,86.0,60.61538461538461,17.00263931246392,39.0,86.0,60.61538461538461,17.00263931246392,39.0,86.0,51.03382980823517,59.52871847134889,68.90917785758367,60.61538461538461,-2.0,-5.0,-0.04878048780487809,-0.8660254037844385,-0.5000000000000004,0.0,1.0
3300,3300,73,72,4,13,8,6,8,1,5,42804.0,25062.64,0,0,4,4,0,3,0,0,0,12,3,71,142,71,28,3,2,0,0.5,6,3,223.49,41.45,0,2,1,2,2023,4,49,7,341,0,0,0,0,0,0,39.0,86.0,0.0,0.0,54.142857142857146,12.442247538508612,39.0,71.0,61.357142857142854,16.569699606659896,39.0,86.0,61.357142857142854,16.569699606659896,39.0,86.0,56.025372356176376,61.05822267516904,69.0440696087073,61.357142857142854,32.0,-15.0,0.8205128205128205,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419
1365,1365,73,72,4,13,1,1,3,2,1,648.2,580.62,30,1,2,1,0,3,0,0,0,12,4,25,203,59,40,10,2,0,0.12,3,1,152.64,10.43,2,5,2,2,2023,4,49,8,342,0,0,0,0,0,0,71.0,68.0,84.0,0.0,48.0,14.843629385474866,25.0,71.0,57.142857142857146,17.823308606157543,25.0,86.0,58.93333333333333,18.52205892082915,25.0,86.0,48.26902926713228,56.25045965181317,66.20251673072619,58.93333333333333,-46.0,-43.0,-0.647887323943662,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
376,376,73,72,4,13,8,6,8,1,17,15253.0,9959.05,0,0,4,4,0,3,0,0,0,12,4,71,196,43,38,9,2,0,0.36,1,3,268.22,34.71,1,0,2,3,2023,4,50,15,349,0,0,0,0,0,0,25.0,59.0,74.0,0.0,49.714285714285715,16.87912207150483,25.0,71.0,56.92857142857143,17.621945608614475,25.0,86.0,59.6875,18.146510224650175,25.0,86.0,53.95177195034921,58.21706503157142,66.51203178035676,59.6875,46.0,12.0,1.8399999999999999,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
975,975,73,72,4,13,6,0,2,3,15,48015.0,33040.84,0,0,4,4,0,3,0,0,0,12,4,10,170,60,21,8,1,0,0.06,4,3,231.61,31.19,1,1,5,0,2023,4,50,15,349,0,0,0,0,0,0,71.0,51.0,72.0,0.0,43.857142857142854,22.527232197413646,10.0,71.0,52.5,21.008240141576678,10.0,86.0,56.76470588235294,21.305895345434045,10.0,86.0,42.96382896276191,51.788123027361905,62.86609424614021,56.76470588235294,-61.0,-41.0,-0.8591549295774648,-2.4492935982947064e-16,1.0,-0.433883739117558,-0.9009688679024191
1010,1010,73,72,4,13,8,6,8,1,15,16868.25,16780.5,25,1,5,3,0,3,0,0,0,12,0,76,135,78,33,5,0,0,0.56,1,1,208.49,0.52,2,2,4,2,2023,4,51,18,352,0,0,0,0,0,0,10.0,50.0,43.0,0.0,47.57142857142857,25.63758401811126,10.0,76.0,54.857142857142854,21.700255733541454,10.0,86.0,57.833333333333336,21.161146416181207,10.0,86.0,51.22287172207143,55.01637329038032,63.71344300445375,57.833333333333336,66.0,26.0,6.6,-2.4492935982947064e-16,1.0,0.0,1.0
272,272,73,72,4,13,4,8,1,1,15,7306.8,9530.06,40,1,5,3,0,3,0,0,1,3,5,52,179,77,26,5,0,0,0.29,7,2,104.1,-30.43,1,0,0,2,2024,1,12,23,83,1,0,0,0,0,1,76.0,41.0,77.0,0.0,49.142857142857146,25.50443472175359,10.0,76.0,53.07142857142857,20.74558075540718,10.0,86.0,57.526315789473685,20.60843522296589,10.0,86.0,51.417153791553574,54.614190184996275,62.95773700416641,57.526315789473685,-24.0,11.0,-0.3157894736842105,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2877,2877,73,72,4,13,3,2,6,2,12,36720.0,25642.1,20,1,5,3,0,3,0,0,0,3,2,73,113,74,50,11,0,0,0.65,2,3,126.28,30.17,2,0,2,1,2024,1,13,27,87,0,0,0,0,0,1,52.0,39.0,44.0,0.0,54.0,26.47010892812242,10.0,76.0,55.142857142857146,21.212685402325228,10.0,86.0,58.3,20.355007142948235,10.0,86.0,56.81286534366518,57.06563149366344,63.605624939381485,58.3,21.0,34.0,0.40384615384615374,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434
4124,4124,73,72,4,13,1,1,3,2,7,21785.4,28865.63,40,1,6,4,0,3,0,0,1,3,5,101,114,53,36,10,2,0,0.89,5,2,198.95,-32.10125,2,2,2,4,2024,1,13,30,90,1,0,0,0,0,1,73.0,71.0,86.0,0.0,58.285714285714285,31.61072753414725,10.0,101.0,56.214285714285715,23.178831759996914,10.0,101.0,60.333333333333336,21.918789504289084,10.0,101.0,67.85964900774889,62.92354729450832,66.01816526587301,60.333333333333336,28.0,30.0,0.3835616438356164,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
2426,2426,73,72,4,13,5,5,9,0,45,32581.6,30344.34,20,1,5,3,0,3,0,0,0,4,4,61,210,38,42,3,1,0,0.29,5,2,271.98,6.87,1,0,5,2,2024,2,14,5,96,0,0,0,0,0,1,101.0,25.0,68.0,0.0,63.42857142857143,28.017001641010424,10.0,101.0,55.714285714285715,22.979685247320816,10.0,101.0,60.36363636363637,21.391020489349206,10.0,101.0,66.14473675581166,62.66707432190721,65.69441266807475,60.36363636363637,-40.0,36.0,-0.39603960396039606,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
1011,1011,73,72,4,13,7,4,4,2,43,48617.0,32729.28,0,0,4,4,0,3,0,0,1,4,5,88,227,76,40,8,2,0,0.39,1,3,188.28,32.68,1,2,3,2,2024,2,15,13,104,1,0,0,0,0,1,61.0,71.0,59.0,0.0,65.85714285714286,29.481228894719724,10.0,101.0,57.785714285714285,24.55191852578334,10.0,101.0,61.56521739130435,21.679118748771135,10.0,101.0,71.60855256685875,66.04479774565291,67.13348281852154,61.56521739130435,27.0,17.0,0.4426229508196722,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
962,962,73,72,4,13,4,8,1,1,47,123.6,131.27,40,1,6,4,0,3,0,0,1,4,6,73,265,58,37,4,1,0,0.28,1,0,246.86,-6.21,1,0,1,2,2024,2,15,14,105,1,0,0,0,0,1,88.0,10.0,51.0,0.0,74.85714285714286,16.22167861668013,52.0,101.0,59.357142857142854,24.787115582517842,10.0,101.0,62.041666666666664,21.33068654323618,10.0,101.0,71.95641442514406,66.97215804623252,67.51196779797176,62.041666666666664,-15.0,63.0,-0.17045454545454541,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
1068,1068,73,72,4,13,7,4,4,2,34,25062.0,26168.96,25,1,3,0,0,3,0,0,0,4,0,89,133,33,45,2,2,0,0.67,1,3,187.04,-4.42,2,3,4,0,2024,2,17,22,113,0,0,0,0,0,1,73.0,76.0,50.0,0.0,76.71428571428571,17.094972806006318,52.0,101.0,62.142857142857146,25.824428336385274,10.0,101.0,63.12,21.56640906595254,10.0,101.0,76.21731081885804,69.90920364006818,68.89829245616714,63.12,16.0,13.0,0.2191780821917808,0.8660254037844387,-0.4999999999999998,0.0,1.0
4176,4176,73,72,4,13,1,1,3,2,8,17376.6,22337.3,40,1,5,3,0,3,0,0,0,5,4,23,131,31,41,10,1,0,0.18,3,3,305.29,-28.55,2,5,1,4,2024,2,22,31,152,0,0,1,0,0,1,89.0,52.0,41.0,0.0,72.57142857142857,25.52030004301898,23.0,101.0,60.857142857142854,27.360435058555016,10.0,101.0,61.57692307692308,22.548034197105657,10.0,101.0,62.91298311414353,63.65464315472576,65.93711229770474,61.57692307692308,-66.0,-29.0,-0.7415730337078652,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
43,43,73,72,4,13,0,3,7,2,31,37321.5,33825.27,25,1,0,4,0,3,0,0,0,7,4,76,147,41,38,8,0,0,0.52,1,3,147.87,9.37,2,4,5,2,2024,3,27,5,187,0,0,0,0,0,2,23.0,73.0,39.0,0.0,73.0,25.55386467836128,23.0,101.0,63.5,26.869341980434474,10.0,101.0,62.111111111111114,22.283718328952702,10.0,101.0,66.18473733560765,65.30069073409567,66.58633085914315,62.111111111111114,53.0,3.0,2.3043478260869565,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
3286,3286,73,72,4,13,1,1,3,2,25,16760.0,12845.11,0,0,4,4,0,3,0,0,0,7,4,49,81,54,50,11,0,0,0.6,2,3,329.65,23.36,1,2,1,4,2024,3,27,5,187,0,0,0,0,0,2,76.0,101.0,71.0,0.0,65.57142857142857,23.536193000406442,23.0,89.0,61.92857142857143,27.03975502197369,10.0,101.0,61.642857142857146,22.007093613473117,10.0,101.0,61.88855300170574,63.12726530288291,65.45172886823069,61.642857142857146,-27.0,-52.0,-0.35526315789473684,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
4204,4204,73,72,4,13,2,7,5,3,46,24937.3,18781.44,15,1,2,1,0,3,0,0,0,8,3,62,260,40,47,10,1,0,0.24,7,1,125.06,24.69,1,0,4,1,2024,3,31,1,214,0,1,0,0,0,2,49.0,61.0,25.0,0.0,65.71428571428571,23.50683791094474,23.0,89.0,64.57142857142857,24.874188925978565,10.0,101.0,61.6551724137931,21.610638686385407,10.0,101.0,61.916414751279305,62.97696326249852,65.22903668318355,61.6551724137931,13.0,1.0,0.26530612244897966,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419
