date,customer_id,order_id,product_id,product_name,brand,warehouse_id,city,state,region,supplier_id,selling_price,procurement_cost,discount_percent,promotion,promotion_name,holiday_flag,festival_flag,weekend,month,day_of_week,units_sold,inventory_level,reorder_point,safety_stock,supplier_lead_time_days,lead_time_variability,stockout_flag,inventory_turnover,delivery_time_days,return_quantity,shipping_cost,profit_margin,demand_trend,delivery_status,category_Electronics,category_Fashion,category_Grocery,category_Home,promotion_type_Buy 1 Get 1,promotion_type_Cashback,promotion_type_Flat Discount,promotion_type_Percentage Discount,promotion_type_No Promotion,festival_name_Dussehra,festival_name_Holi,festival_name_Sankranti,festival_name_Ugadi,holiday_name_Independence Day,holiday_name_New Year,holiday_name_Republic Day,payment_method_Credit Card,payment_method_Debit Card,payment_method_Net Banking,payment_method_UPI,payment_method_Wallet,weather_Cold,weather_Hot,weather_Humid,weather_Rainy,weather_Sunny
2023-01-12,CUST103848,ORD202303848,P1093,Nivea Beaut 13,11,9,Vijayawada,Andhra Pradesh,South,27,28983.2,21730.88,20,1,End of Season Sale,No,No,No,January,Thursday,76,109,58,45,4,Low,No,0.7,4,3,154.27,25.02,Stable,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2025-01-15,CUST103849,ORD202303849,P1074,Prestige Hom 14,13,7,Kochi,Kerala,South,44,14217.0,8674.17,0,1,Great Indian Festival,No,Yes,No,January,Wednesday,81,251,45,35,6,Medium,No,0.32,1,1,41.23,38.99,Stable,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2024-06-17,CUST103850,ORD202303850,P1067,Prestige Hom 7,13,1,Bengaluru,Karnataka,South,19,29175.0,18075.86,0,0,No Promotion,No,No,No,June,Monday,79,255,56,35,4,High,No,0.31,2,3,263.24,38.04,Increasing,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2024-03-10,CUST103851,ORD202303851,P1058,Nestle Grocer 18,9,9,Vijayawada,Andhra Pradesh,South,35,31029.3,19270.19,10,1,End of Season Sale,No,No,Yes,March,Sunday,85,122,30,25,10,High,No,0.7,6,1,346.62,37.9,Decreasing,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-09-26,CUST103852,ORD202303852,P1001,Samsung Electronic 1,15,8,Lucknow,Uttar Pradesh,North,11,26151.3,22240.47,10,1,Weekend Flash Sale,No,No,No,September,Friday,60,230,40,48,6,High,No,0.26,3,2,117.1,14.95,Increasing,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-03-20,CUST103853,ORD202303853,P1019,Dell Electronic 19,3,1,Bengaluru,Karnataka,South,21,1213.5,1080.72,25,1,Big Billion Days,No,No,No,March,Wednesday,53,62,32,38,4,High,No,0.85,7,2,85.57,10.94,Increasing,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2023-08-09,CUST103854,ORD202303854,P1089,Loreal Beaut 9,7,8,Lucknow,Uttar Pradesh,North,19,7372.8,4991.34,10,1,Diwali Sale,No,No,No,August,Wednesday,55,103,31,49,9,Low,No,0.53,7,1,313.2,32.3,Stable,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2023-02-21,CUST103855,ORD202303855,P1071,Milton Hom 11,8,2,Mumbai,Maharashtra,West,6,26063.2,23502.06,20,1,Republic Day Sale,No,No,No,February,Tuesday,89,270,55,36,7,High,No,0.33,5,3,126.84,9.83,Decreasing,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-09-04,CUST103856,ORD202303856,P1054,Fortune Grocer 14,4,7,Kochi,Kerala,South,0,14557.1,10150.26,15,1,Diwali Sale,No,No,No,September,Wednesday,41,178,55,28,4,Medium,No,0.23,3,3,126.38,30.27,Stable,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2025-09-21,CUST103857,ORD202303857,P1038,Nike Fashio 18,10,2,Mumbai,Maharashtra,West,17,17886.4,17534.09,30,1,Great Indian Festival,No,No,Yes,September,Sunday,66,79,56,33,3,Low,No,0.84,3,0,65.86,1.97,Stable,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-07-25,CUST103858,ORD202303858,P1021,Nike Fashio 1,10,4,New Delhi,Delhi,North,25,41694.3,35137.76,10,1,End of Season Sale,No,No,No,July,Tuesday,33,58,74,33,2,Medium,No,0.57,2,0,47.12,15.73,Stable,4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2023-11-30,CUST103859,ORD202303859,P1053,Aashirvaad Grocer 13,0,2,Mumbai,Maharashtra,West,12,4376.4,3862.56,30,1,Weekend Flash Sale,No,No,No,November,Thursday,43,230,31,25,2,Medium,No,0.19,1,2,61.01,11.74,Increasing,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2024-06-10,CUST103860,ORD202303860,P1028,Puma Fashio 8,14,2,Mumbai,Maharashtra,West,44,23127.6,29903.43,40,1,Great Indian Festival,No,No,No,June,Monday,58,59,72,31,8,High,No,0.98,4,2,85.9,-29.3,Decreasing,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2025-10-03,CUST103861,ORD202303861,P1023,Levis Fashio 3,6,4,New Delhi,Delhi,North,31,42469.4,37520.19,15,1,Weekend Flash Sale,No,No,No,October,Friday,46,63,63,47,10,High,No,0.73,1,3,323.48,11.65,Stable,2,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-02-05,CUST103862,ORD202303862,P1027,Adidas Fashio 7,1,7,Kochi,Kerala,South,43,11194.8,11912.41,40,1,Great Indian Festival,No,No,Yes,February,Sunday,37,184,69,22,12,Medium,No,0.2,4,1,127.29,-6.41,Increasing,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-10-24,CUST103863,ORD202303863,P1012,Samsung Electronic 12,15,1,Bengaluru,Karnataka,South,42,18447.0,12283.64,0,0,No Promotion,No,No,No,October,Tuesday,76,273,34,47,5,Medium,No,0.28,4,2,225.24,33.41,Decreasing,2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-01-28,CUST103864,ORD202303864,P1067,Prestige Hom 7,13,3,Chennai,Tamil Nadu,South,3,31571.55,24721.4,15,1,Great Indian Festival,No,No,Yes,January,Sunday,56,242,46,24,6,Medium,No,0.23,4,2,246.3,21.7,Decreasing,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-09-19,CUST103865,ORD202303865,P1041,Fortune Grocer 1,4,7,Kochi,Kerala,South,45,49991.0,32758.63,0,0,No Promotion,No,No,No,September,Tuesday,42,54,80,20,6,High,No,0.78,5,2,294.95,34.47,Stable,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2024-07-29,CUST103866,ORD202303866,P1091,Nivea Beaut 11,11,5,Kolkata,West Bengal,East,5,21232.5,22057.09,25,1,Great Indian Festival,No,No,No,July,Monday,47,201,60,22,10,Low,No,0.23,2,0,159.56,-3.88,Increasing,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-09-04,CUST103867,ORD202303867,P1080,Philips Hom 20,12,4,New Delhi,Delhi,North,27,31492.0,30455.09,20,1,Weekend Flash Sale,No,No,No,September,Thursday,78,169,56,28,8,High,No,0.46,4,3,163.0,3.29,Stable,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2023-07-10,CUST103868,ORD202303868,P1029,Nike Fashio 9,10,4,New Delhi,Delhi,North,13,41621.4,29978.98,10,1,Diwali Sale,No,No,No,July,Monday,94,289,80,43,6,Low,No,0.33,2,2,281.41,27.97,Increasing,4,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-06-07,CUST103869,ORD202303869,P1096,Lakme Beaut 16,5,5,Kolkata,West Bengal,East,7,11288.85,10200.62,15,1,Republic Day Sale,No,No,No,June,Friday,56,240,48,42,12,Low,No,0.23,3,3,69.48,9.64,Increasing,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-01-28,CUST103870,ORD202303870,P1041,Fortune Grocer 1,4,9,Vijayawada,Andhra Pradesh,South,27,2709.9,1907.73,10,1,End of Season Sale,No,No,Yes,January,Sunday,92,117,78,39,10,Low,No,0.79,3,0,276.72,29.6,Stable,2,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2023-06-25,CUST103871,ORD202303871,P1069,Philips Hom 9,12,3,Chennai,Tamil Nadu,South,29,25392.0,19079.75,20,1,Weekend Flash Sale,No,No,Yes,June,Sunday,86,233,78,21,2,Medium,No,0.37,5,1,277.34,24.86,Increasing,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-10-16,CUST103872,ORD202303872,P1046,Nestle Grocer 6,9,0,Hyderabad,Telangana,South,13,35001.9,27786.4,10,1,Great Indian Festival,No,No,No,October,Thursday,47,129,47,48,7,Low,No,0.36,4,2,51.58,20.61,Decreasing,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2023-12-25,CUST103873,ORD202303873,P1094,Lakme Beaut 14,5,2,Mumbai,Maharashtra,West,6,40784.4,32460.63,10,1,End of Season Sale,Yes,No,No,December,Monday,91,176,67,30,2,Low,No,0.52,2,0,151.56,20.41,Decreasing,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-01-24,CUST103874,ORD202303874,P1074,Prestige Hom 14,13,2,Mumbai,Maharashtra,West,13,17763.0,12467.79,0,0,No Promotion,No,No,No,January,Friday,61,89,57,32,7,Medium,No,0.69,4,0,76.61,29.81,Increasing,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-01-01,CUST103875,ORD202303875,P1027,Adidas Fashio 7,1,2,Mumbai,Maharashtra,West,25,36109.0,25913.44,0,0,No Promotion,Yes,No,Yes,January,Sunday,32,209,52,26,10,Low,No,0.15,1,2,122.93,28.24,Decreasing,2,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2025-08-20,CUST103876,ORD202303876,P1075,Milton Hom 15,8,2,Mumbai,Maharashtra,West,18,3619.5,3062.01,25,1,Republic Day Sale,No,No,No,August,Wednesday,59,198,37,47,3,Low,No,0.3,4,3,334.61,15.4,Stable,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2024-04-25,CUST103877,ORD202303877,P1062,Milton Hom 2,8,0,Hyderabad,Telangana,South,23,11538.0,7427.27,0,0,No Promotion,No,No,No,April,Thursday,74,269,46,31,2,Low,No,0.28,3,3,327.35,35.63,Increasing,4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2023-08-08,CUST103878,ORD202303878,P1020,Sony Electronic 20,16,1,Bengaluru,Karnataka,South,24,12147.3,10697.24,10,1,End of Season Sale,No,No,No,August,Tuesday,43,122,42,28,12,Medium,No,0.35,6,3,79.72,11.94,Decreasing,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2025-02-11,CUST103879,ORD202303879,P1023,Levis Fashio 3,6,1,Bengaluru,Karnataka,South,18,15490.3,13697.76,30,1,Big Billion Days,No,No,No,February,Tuesday,53,56,78,32,2,Low,No,0.95,4,0,255.62,11.57,Increasing,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
2024-07-17,CUST103880,ORD202303880,P1077,Prestige Hom 17,13,8,Lucknow,Uttar Pradesh,North,33,13980.0,11986.8,25,1,Great Indian Festival,No,No,No,July,Wednesday,45,153,33,20,9,Medium,No,0.29,1,1,303.6,14.26,Increasing,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2024-05-15,CUST103881,ORD202303881,P1055,Nestle Grocer 15,9,9,Vijayawada,Andhra Pradesh,South,28,18243.0,14006.19,0,0,No Promotion,No,No,No,May,Wednesday,49,77,62,20,12,Low,No,0.64,6,2,159.82,23.22,Decreasing,2,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2024-06-18,CUST103882,ORD202303882,P1066,Prestige Hom 6,13,3,Chennai,Tamil Nadu,South,49,23364.6,24583.24,30,1,Weekend Flash Sale,No,No,No,June,Tuesday,68,90,39,26,12,Medium,No,0.76,5,3,229.03,-5.22,Stable,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
2024-02-26,CUST103883,ORD202303883,P1006,Apple Electronic 6,2,9,Vijayawada,Andhra Pradesh,South,27,3614.2,2939.86,15,1,Weekend Flash Sale,No,No,No,February,Monday,87,167,54,45,5,Medium,No,0.52,4,3,100.07,18.66,Increasing,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2024-01-01,CUST103884,ORD202303884,P1089,Loreal Beaut 9,7,8,Lucknow,Uttar Pradesh,North,42,22258.1,17968.97,15,1,Big Billion Days,Yes,No,No,January,Monday,78,163,49,35,2,Low,No,0.48,1,1,65.89,19.27,Increasing,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
2024-01-26,CUST103885,ORD202303885,P1080,Philips Hom 20,12,3,Chennai,Tamil Nadu,South,32,31923.45,29096.51,15,1,Great Indian Festival,Yes,No,No,January,Friday,41,172,77,44,4,High,No,0.24,1,2,314.13,8.86,Stable,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2025-02-21,CUST103886,ORD202303886,P1002,Samsung Electronic 2,15,4,New Delhi,Delhi,North,17,2606.1,2659.82,30,1,Big Billion Days,No,No,No,February,Friday,56,134,59,34,2,Medium,No,0.42,5,0,103.75,-2.06,Stable,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2023-11-14,CUST103887,ORD202303887,P1035,Puma Fashio 15,14,4,New Delhi,Delhi,North,15,7011.2,6517.33,20,1,Big Billion Days,No,No,No,November,Tuesday,71,210,63,29,5,High,No,0.34,5,1,246.59,7.04,Decreasing,3,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2023-10-24,CUST103888,ORD202303888,P1055,Nestle Grocer 15,9,3,Chennai,Tamil Nadu,South,44,30406.2,21732.5,15,1,Republic Day Sale,No,No,No,October,Tuesday,34,187,38,38,6,Medium,No,0.18,6,3,126.37,28.53,Stable,4,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2023-01-31,CUST103889,ORD202303889,P1025,Puma Fashio 5,14,1,Bengaluru,Karnataka,South,38,29914.5,27899.43,30,1,Republic Day Sale,No,No,No,January,Tuesday,69,161,67,25,9,High,No,0.43,3,0,294.12,6.74,Increasing,3,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2024-08-26,CUST103890,ORD202303890,P1042,Fortune Grocer 2,4,4,New Delhi,Delhi,North,5,29119.3,22786.76,15,1,End of Season Sale,No,No,No,August,Monday,35,179,76,43,7,High,No,0.2,6,0,233.36,21.75,Decreasing,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2024-04-10,CUST103891,ORD202303891,P1052,Fortune Grocer 12,4,4,New Delhi,Delhi,North,19,15397.5,13707.5,25,1,Republic Day Sale,No,No,No,April,Wednesday,94,118,37,37,10,Medium,No,0.8,1,0,287.18,10.98,Stable,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2023-12-29,CUST103892,ORD202303892,P1026,Adidas Fashio 6,1,1,Bengaluru,Karnataka,South,43,33762.0,25999.73,25,1,Diwali Sale,No,No,No,December,Friday,38,128,62,47,10,Low,No,0.3,6,2,253.16,22.99,Decreasing,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-11-04,CUST103893,ORD202303893,P1004,Apple Electronic 4,2,4,New Delhi,Delhi,North,10,16704.8,18704.32,30,1,Great Indian Festival,No,No,No,November,Tuesday,42,180,68,38,7,Low,No,0.23,1,3,319.82,-11.97,Decreasing,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
2025-05-17,CUST103894,ORD202303894,P1097,Lakme Beaut 17,5,3,Chennai,Tamil Nadu,South,29,23273.1,19732.32,10,1,Great Indian Festival,No,No,Yes,May,Saturday,55,255,79,35,2,Medium,No,0.22,1,1,99.78,15.21,Stable,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
2023-11-30,CUST103895,ORD202303895,P1047,Fortune Grocer 7,4,0,Hyderabad,Telangana,South,7,17425.1,14843.76,30,1,End of Season Sale,No,No,No,November,Thursday,37,38,44,47,7,High,No,0.97,7,1,341.73,14.81,Decreasing,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
2024-11-08,CUST103896,ORD202303896,P1011,Samsung Electronic 11,15,9,Vijayawada,Andhra Pradesh,South,23,26941.2,26739.44,40,1,Weekend Flash Sale,No,No,No,November,Friday,53,148,39,28,2,Medium,No,0.36,5,3,93.86,0.75,Stable,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2025-11-16,CUST103897,ORD202303897,P1067,Prestige Hom 7,13,5,Kolkata,West Bengal,East,40,20116.95,16568.5,15,1,Big Billion Days,No,No,Yes,November,Sunday,84,207,80,21,4,Medium,No,0.41,5,2,150.09,17.64,Stable,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
2023-11-20,CUST103898,ORD202303898,P1005,Apple Electronic 5,2,5,Kolkata,West Bengal,East,11,13646.5,14256.23,30,1,Republic Day Sale,No,No,No,November,Monday,77,122,80,47,11,Low,No,0.63,5,3,178.86,-4.47,Increasing,4,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-04-27,CUST103899,ORD202303899,P1059,Fortune Grocer 19,4,0,Hyderabad,Telangana,South,5,24966.0,25127.31,40,1,Weekend Flash Sale,No,No,Yes,April,Saturday,54,67,30,40,3,Medium,No,0.81,5,2,339.56,-0.65,Stable,2,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2023-09-29,CUST103900,ORD202303900,P1077,Prestige Hom 17,13,5,Kolkata,West Bengal,East,27,38466.9,27706.69,10,1,End of Season Sale,No,No,No,September,Friday,72,104,34,48,7,High,No,0.69,6,3,123.68,27.97,Decreasing,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
2025-10-14,CUST103901,ORD202303901,P1037,Levis Fashio 17,6,7,Kochi,Kerala,South,42,2121.6,1959.21,40,1,Big Billion Days,No,No,No,October,Tuesday,72,172,45,50,10,Medium,No,0.42,6,0,79.52,7.65,Decreasing,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2023-08-27,CUST103902,ORD202303902,P1088,Lakme Beaut 8,5,7,Kochi,Kerala,South,40,17648.0,17139.88,20,1,Diwali Sale,No,No,Yes,August,Sunday,30,115,44,50,3,High,No,0.26,5,3,142.92,2.88,Stable,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-19,CUST103903,ORD202303903,P1082,Nivea Beaut 2,11,7,Kochi,Kerala,South,18,23198.4,17051.58,10,1,Republic Day Sale,No,No,No,November,Wednesday,79,148,56,21,2,Low,No,0.53,1,0,276.39,26.5,Decreasing,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2025-12-17,CUST103904,ORD202303904,P1058,Nestle Grocer 18,9,0,Hyderabad,Telangana,South,16,14076.0,10466.24,10,1,Great Indian Festival,No,No,No,December,Wednesday,95,245,47,41,11,Medium,No,0.39,3,0,301.94,25.64,Increasing,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2025-05-24,CUST103905,ORD202303905,P1035,Puma Fashio 15,14,4,New Delhi,Delhi,North,18,2100.0,2338.65,40,1,End of Season Sale,No,No,Yes,May,Saturday,37,200,41,41,7,Low,No,0.18,4,0,70.06,-11.36,Stable,2,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
2024-06-16,CUST103906,ORD202303906,P1081,Nivea Beaut 1,11,0,Hyderabad,Telangana,South,7,6446.3,6924.58,30,1,Weekend Flash Sale,No,No,Yes,June,Sunday,51,64,37,31,10,Low,No,0.8,2,0,317.08,-7.42,Decreasing,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-26,CUST103907,ORD202303907,P1015,Samsung Electronic 15,15,1,Bengaluru,Karnataka,South,20,20031.9,18052.21,30,1,Republic Day Sale,Yes,No,No,January,Friday,35,125,38,24,5,Medium,No,0.28,7,0,297.78,9.88,Decreasing,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
2025-09-10,CUST103908,ORD202303908,P1010,Samsung Electronic 10,15,3,Chennai,Tamil Nadu,South,24,24147.75,20792.33,25,1,End of Season Sale,No,No,No,September,Wednesday,79,82,72,47,10,Low,No,0.96,7,0,172.68,13.9,Stable,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
2025-05-09,CUST103909,ORD202303909,P1038,Nike Fashio 18,10,0,Hyderabad,Telangana,South,44,23452.0,13415.18,0,0,No Promotion,No,No,No,May,Friday,34,79,65,43,6,Low,No,0.43,6,0,244.42,42.8,Decreasing,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
2023-02-11,CUST103910,ORD202303910,P1035,Puma Fashio 15,14,3,Chennai,Tamil Nadu,South,27,28922.1,21447.25,15,1,Diwali Sale,No,No,Yes,February,Saturday,40,156,42,43,4,Medium,No,0.26,1,2,319.69,25.84,Stable,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-06-14,CUST103911,ORD202303911,P1009,Dell Electronic 9,3,3,Chennai,Tamil Nadu,South,8,17272.0,10767.09,0,0,No Promotion,No,No,No,June,Wednesday,75,101,38,33,10,High,No,0.74,7,3,154.67,37.66,Decreasing,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2023-12-24,CUST103912,ORD202303912,P1061,Milton Hom 1,8,3,Chennai,Tamil Nadu,South,45,21227.4,25207.69,40,1,Big Billion Days,No,No,Yes,December,Sunday,80,208,64,30,8,Low,No,0.38,4,2,140.76,-18.75,Stable,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2024-07-14,CUST103913,ORD202303913,P1057,Fortune Grocer 17,4,0,Hyderabad,Telangana,South,21,33988.95,30771.59,15,1,End of Season Sale,No,No,Yes,July,Sunday,75,200,66,41,11,Medium,No,0.38,5,0,95.93,9.47,Decreasing,4,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-06-01,CUST103914,ORD202303914,P1033,Puma Fashio 13,14,9,Vijayawada,Andhra Pradesh,South,16,14374.35,9321.97,15,1,Diwali Sale,No,No,Yes,June,Saturday,98,177,51,34,10,Medium,No,0.55,5,0,267.9,35.15,Increasing,3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-08-29,CUST103915,ORD202303915,P1015,Samsung Electronic 15,15,4,New Delhi,Delhi,North,27,34532.8,33676.64,20,1,Weekend Flash Sale,No,No,No,August,Friday,24,191,73,49,4,High,No,0.13,1,0,349.55,2.48,Decreasing,3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2023-05-18,CUST103916,ORD202303916,P1005,Apple Electronic 5,2,8,Lucknow,Uttar Pradesh,North,33,3474.8,3613.6,30,1,End of Season Sale,No,No,No,May,Thursday,89,113,74,40,5,Medium,No,0.79,1,0,74.35,-3.99,Stable,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2024-07-02,CUST103917,ORD202303917,P1036,Nike Fashio 16,10,4,New Delhi,Delhi,North,44,14389.65,12589.59,15,1,Great Indian Festival,No,No,No,July,Tuesday,37,126,55,35,4,Low,No,0.29,1,2,63.52,12.51,Increasing,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-01-11,CUST103918,ORD202303918,P1093,Nivea Beaut 13,11,2,Mumbai,Maharashtra,West,19,18582.2,18845.95,30,1,Great Indian Festival,No,No,Yes,January,Saturday,44,62,56,30,7,Low,No,0.71,7,3,93.51,-1.42,Increasing,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
2025-11-15,CUST103919,ORD202303919,P1070,Philips Hom 10,12,8,Lucknow,Uttar Pradesh,North,10,25786.8,28165.14,40,1,Weekend Flash Sale,No,No,Yes,November,Saturday,41,119,45,34,9,Low,No,0.34,2,2,141.04,-9.22,Stable,4,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2024-01-24,CUST103920,ORD202303920,P1011,Samsung Electronic 11,15,4,New Delhi,Delhi,North,9,29713.6,23096.2,20,1,Big Billion Days,No,No,No,January,Wednesday,91,109,76,21,9,Low,No,0.83,4,3,307.12,22.27,Decreasing,4,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2023-03-25,CUST103921,ORD202303921,P1031,Levis Fashio 11,6,7,Kochi,Kerala,South,42,26441.8,17796.92,15,1,Weekend Flash Sale,No,No,Yes,March,Saturday,29,72,50,42,5,Medium,No,0.4,3,1,104.61,32.69,Decreasing,4,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
